"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","PPG","RPG","APG"
"1389",2021,"Daniel Oturu","LAC","C",0,30,176.3,202,27.8,65.7,53.4,53.4,26.5,59.4,56.5,1.6,8,25.3,11.4,15.2,94.7,26.5,34.1,60.6,19.1,23.2,21.2,12.6,6.4,11.2,11.4,30.3,68.2,72.3,59.4,17.9,10.7,2,6.2,17.1,23.2,12.6,1.6,0,2.3,2,0.4
"1390",2021,"Théo Maledon","OKC","PG",49,65,1569.5,2244,285.4,775.5,46.5,57.2,152.8,380.2,50.8,132.6,395.3,42.3,127.6,170.5,94.5,31.6,234.9,266.5,2.3,13.9,9.8,286.7,69.5,13.9,178.1,159.1,831.1,850.5,61.6,13.4,23.8,2.4,0.9,21.9,24.7,-784.3,1.6,0,12.8,4.1,4.4
"1391",2021,"Tyler Bey","DAL","PF",0,18,56,88,11.2,27.8,40.2,46,9.6,22.7,42.1,1.6,6.4,31.6,4.8,8,75.8,10.1,13.9,24,15.8,21.4,18.6,4.8,0,1.6,4.8,9.6,22.7,30.6,47.4,11.7,8.9,0,2.1,13.9,21.5,-46.7,0,0,1.3,1.3,0.3
"1392",2021,"Saben Lee","DET","PG",7,48,858.1,985,125,265.2,59.5,61.9,114.9,236.2,61.5,10.1,29,44,77,112.4,86.5,25.3,97.3,122.5,4.5,14,11,219.8,40.4,16.4,69.5,96,337.2,314.7,67.7,20.7,41.9,3.2,2.3,22.8,21.6,-112.4,0,0,7,2.6,4.6
"1393",2021,"Robert Woodard II","SAC","SF",0,13,59.6,57,10.1,25.3,50.5,50.5,11.2,17.7,63.2,1.6,9.6,21.1,4.8,10.1,47.4,6.4,15.2,20.2,12.2,37.7,24.8,3.2,0,4.8,1.6,6.4,25.3,29.7,53.8,19.7,9.9,0,8.9,6.5,29.6,13.9,0,0,1.9,1.6,0.2
"1394",2021,"Jahmi'us Ramsey","SAC","PG",0,13,88.4,119,18.9,48,49.9,59.9,12.6,24,66.4,8,24,33.2,8,8,126.3,3.2,10.1,12.6,3.7,12.1,9.4,9.6,8,1.6,4.8,10.1,50.5,50.8,63.2,17.3,11.1,4.1,1.4,11.1,25,3.2,0,0,3.9,1,0.7
"1395",2021,"Nico Mannion","GS","PG",1,30,361.5,458,49.3,144,43.2,55.4,21.5,68.2,39.8,27.8,75.8,46.4,29,35.4,103.7,9.6,50.5,58.1,2.8,14.6,10.7,88.4,20.2,1.6,39.2,36.6,155.3,159.5,61.4,15.6,32.3,3.3,0.4,24.9,23.4,-96,0,0,5.2,1.9,2.9
"1396",2021,"Skylar Mays","ATL","SG",0,33,295.5,340,55.6,123.8,56.7,65.7,37.9,73.3,65.3,17.7,50.5,44.2,27.8,31.6,111.1,12.6,31.6,44.2,6.6,12.6,11.4,37.9,17.7,3.2,11.4,18.9,156.6,137.7,71.9,24.6,20.7,4.1,1,12.2,24.2,16.4,0,0,4.7,1.3,1.1
"1397",2021,"Cassius Winston","WAS","PG",0,22,89.4,124,17.7,41.7,53.6,68.8,9.6,20.2,47.4,10.1,21.5,59.5,8,9.6,105.2,0,11.4,11.4,0,12.2,7.7,15.2,3.2,1.6,8,10.1,51.8,45,72.9,17.7,20.6,1.5,1.4,15.5,21.7,-61.9,0,0,2.4,0.5,0.7
"1398",2021,"Cassius Stanley","IND","SG",0,24,84,117,16.4,54.3,38.1,41.2,12.6,37.9,42.1,4.8,16.4,29.2,11.2,11.4,98.3,10.1,15.2,25.3,11.8,17.5,14.7,1.6,1.6,3.2,1.6,17.7,45.5,59.3,48.4,10.1,2.3,0.8,2.8,3.3,27.8,22.7,0,0,1.9,1.1,0.1
"1399",2021,"Jay Scrubb","LAC","SG",1,4,68.6,106,17.7,45.5,49.1,52.7,15.2,34.1,56.1,3.2,11.4,28,8,8,126.3,3.2,15.2,17.7,4.4,19.7,11.8,1.6,6.4,0,11.2,8,44.2,48.2,58.2,10.8,2.7,3.8,0,19.6,30.2,3.2,0,0,11.1,4.4,0.4
"1400",2021,"Grant Riller","CHA","PG",0,7,31.2,34,10.1,15.2,84.2,94.7,9.6,10.1,94.7,3.2,6.4,63.2,0,0,0,0,1.6,1.6,0,6.4,3.2,4.8,1.6,0,1.6,0,22.7,15.2,94.7,34.9,26,2.9,0,12.3,26.1,-5.1,0,0,3.2,0.2,0.7
"1401",2021,"Reggie Perry","BKN","C",0,26,247,265,40.4,98.5,51.8,55.1,35.4,72,62,6.4,26.5,24,12.6,16.4,97.1,34.1,58.1,92.2,18.8,29,24.2,17.7,9.6,9.6,18.9,50.5,98.5,105.7,59,17.1,11.3,2.2,4,19.2,25.9,-44.2,1.6,0,3.8,3.5,0.7
"1402",2021,"Jalen Harris","TOR","SG",2,13,183.3,217,45.5,90.9,63.2,77.2,24,45.5,66.7,21.5,45.5,59.6,11.2,11.4,98.3,4.8,18.9,22.7,2.9,12.6,9.2,21.5,10.1,0,17.7,18.9,121.2,95.9,79.8,23.5,20.2,3.6,0,19.7,28.7,3.2,0,0,9.3,1.7,1.7
"1403",2021,"Sam Merrill","MIL","SG",2,30,207.8,293,40.4,90.9,56.1,73.6,13.9,31.6,55.6,26.5,59.4,56.5,6.4,6.4,126.3,9.6,30.3,37.9,4.5,13.2,10.8,26.5,10.1,1.6,12.6,21.5,112.4,93.2,75.9,18.5,14.4,2.6,0.6,15.1,19.1,-48,0,0,3.7,1.3,0.9
"1404",2021,"Devon Dotson","CHI","PG",0,11,60,63,13.9,26.5,66.2,72.1,12.6,17.7,90.2,1.6,11.2,18.1,0,0,0,3.2,4.8,8,7.1,10.4,8.8,11.2,6.4,0,0,4.8,29,26.5,69.2,28.5,26.9,6.2,0,0,23,40.4,0,0,2.6,0.7,1
"1405",2021,"Nate Darling","CHA","SG",0,7,16,33,3.2,11.2,36.1,54.2,0,0,0,3.2,11.2,36.1,4.8,4.8,126.3,1.6,0,1.6,6.5,0,3.3,1.6,0,1.6,1.6,1.6,11.4,10.5,66.8,12.7,8.1,0,6,13.5,19.5,-37.9,0,0,1.6,0.2,0.2
"1406",2021,"Markus Howard","DEN","PG",1,37,188.4,258,50.5,133.9,47.6,58.4,27.8,51.8,67.8,22.7,82.1,35,11.2,11.4,98.3,1.6,25.3,26.5,0.9,14,9.3,22.7,6.4,1.6,22.7,29,132.6,138.9,60.2,11.8,16,1.5,0.7,17.8,34.7,-88.4,0,0,3.6,0.7,0.6
"1407",2021,"Killian Tillie","MEM","PF",1,18,153.8,229,24,72,42.1,53.2,11.4,30.3,47.4,12.6,41.7,38.3,11.4,13.9,103.3,9.6,22.7,30.3,5.5,13.4,11.2,10.1,8,10.1,3.2,25.3,72,78.1,58.1,13.6,9,2.1,6.3,5,18.8,50.5,0,0,4,1.7,0.6
"1408",2021,"Sean McDermott","MEM","SG",0,18,93.2,198,16.4,41.7,49.8,61.3,10.1,13.9,91.8,8,27.8,28.7,10.1,10.1,126.3,9.6,16.4,24,6.4,11.2,10.2,6.4,3.2,4.8,6.4,10.1,49.3,46.1,67.4,11.2,5,1,2.7,12.5,13.8,-72,0,0,2.7,1.3,0.4
"1409",2021,"Ashton Hagans","MIN","PG",0,2,-1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,-16.7,0,0,0,126.3,13.1,-3.8,0,0,0,0,0
"1410",2021,"Mason Jones","PHI","SG",1,32,358.7,422,65.7,155.3,53.4,65.7,35.4,72,62,30.3,83.4,46,50.5,80.8,78.9,11.2,60.6,69.5,3.7,19.6,11.4,53,11.2,1.6,36.6,30.3,212.2,190.9,70.2,19.6,22.7,1.6,0.4,20.3,29.4,-113.7,0,0,6.6,2.2,1.7
"1411",2021,"Nate Hinton","DAL","SG",0,21,94.5,117,18.9,53,45.1,51.2,13.9,29,60.4,6.4,24,26.6,11.2,12.6,88.4,1.6,10.1,11.4,1.9,11.8,8.5,10.1,9.6,3.2,8,10.1,51.8,58.6,55.7,15.3,15.6,5.1,3.2,12.3,30.9,-68.2,0,0,2.5,0.5,0.5
"1412",2021,"Trent Forrest","UTA","PG",0,30,269.4,381,40.4,89.7,57,60.5,34.1,56.8,75.8,8,32.8,24.2,24,24,126.3,13.9,41.7,55.6,6.5,14,12.3,56.8,11.4,6.4,26.5,27.8,111.1,100.2,69.8,16.6,25.1,2.3,1.7,26.4,18.3,-61.9,0,0,3.7,1.9,1.9
"1413",2021,"Josh Hall","OKC","SF",1,21,232.1,424,37.9,125,38.3,40.8,32.8,78.3,52.9,6.4,46.7,13.6,27.8,55.6,63.2,9.6,66.9,74.5,2.9,21,11.5,35.4,6.4,1.6,31.6,46.7,108.6,149.5,45.8,4.4,14.7,0.9,0.4,22,23,-126.3,1.6,0,5.2,3.5,1.7
"1414",2021,"Ty-Shon Alexander","PHO","PG",0,15,36.6,59,4.8,15.2,31.6,42.1,1.6,4.8,42.1,3.2,11.4,28,1.6,3.2,63.2,3.2,10.1,12.6,7.7,23.7,15.1,9.6,0,1.6,4.8,3.2,11.4,16.3,43.7,9.5,19.2,0,3,23.9,18.9,-10.1,0,0,0.8,0.8,0.6
"1415",2021,"Freddie Gillespie","TOR","PF",2,20,372.5,494,55.6,106.1,66.2,66.2,55.6,106.1,66.2,0,0,0,29,41.7,88,53,69.5,122.5,14.4,20.2,17.2,11.4,16.4,25.3,15.2,54.3,140.2,124.4,71.1,19.2,5.1,2.6,8.1,13.7,15.5,-94.7,0,0,7,6.1,0.6
"1416",2021,"Malik Fitts","LAC","PF",0,3,10.5,13,1.6,4.8,42.1,84.2,0,1.6,0,1.6,3.2,63.2,0,0,0,0,4.8,4.8,0,38.3,19.7,0,0,0,0,4.8,4.8,4.8,63.2,7.6,0,0,0,0,15.6,-7.6,0,0,1.6,1.6,0
"1417",2021,"Facundo Campazzo","DEN","PG",19,65,1285.5,1799,151.6,397.8,48.1,63.4,55.6,125,56.1,96,272.8,44.5,101,114.9,111,27.8,141.5,169.2,2.8,11.2,8.5,293,99.8,17.7,92.2,166.7,500.1,448.4,70.5,17.1,25.6,4.4,1.5,21.5,16.7,98.5,1.6,0,7.7,2.6,4.5
"1418",2021,"Karim Mane","ORL","PG",0,11,44,153,4.8,16.4,29.2,38.9,3.2,13.9,23,1.6,3.2,63.2,6.4,8,101,1.6,16.4,17.7,1.3,14.6,9.6,6.4,0,3.2,4.8,12.6,13.9,19.2,46.4,2.6,6.8,0,2.4,20.8,10.4,-27.8,0,0,1.3,1.6,0.6
"1419",2021,"Will Magnay","NO","C",0,1,-1.3,5,0,1.6,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,0,1.6,0,-42.6,0,0,0,63.2,32.7,-12.6,0,0,0,0,0
"1420",2021,"Brodric Thomas","CLE","SG",1,32,330.4,504,49.3,136.4,45.6,54.9,29,61.9,59.2,20.2,74.5,34.2,39.2,58.1,85.1,10.1,56.8,66.9,3.5,16.3,11.9,37.9,18.9,12.6,27.8,50.5,157.9,162,61.6,12.6,13.6,3,3.6,18.5,20.9,-60.6,0,0,4.9,2.1,1.2
"1421",2021,"Gabriel Deck","OKC","SF",0,10,224.8,266,40.4,84.6,60.4,62.3,37.9,65.7,72.9,3.2,18.9,16.8,22.7,27.8,103.3,20.2,30.3,50.5,12.4,15.1,12.4,30.3,10.1,0,9.6,11.4,106.1,96.8,69.3,23.9,21.9,2.9,0,11.6,21.1,-64.4,0,0,10.6,5,3
"1422",2021,"Luca Vildoza","NY","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1423",2022,"Otto Porter Jr.","GS","SF",15,63,513.1,575,79.5,171.4,19.1,23.1,46.6,82.4,23.3,33,89,15.2,20.2,25.1,33.1,35.4,113.7,149.1,1.2,3.6,2.4,38.7,27.6,11.9,15.2,34.2,212.2,182.5,23.9,3.2,1.6,0.4,0.3,1.3,2.6,95.6,0.8,0,3.4,2.4,0.6
"1424",2022,"James Ennis III","DEN","SF",0,7,22.2,23,1.9,4.1,18.9,20.6,1.4,2.7,20.6,0.5,1.4,15.4,0.7,0.8,33,0.8,1.2,2,1.8,2.3,2,0.5,0.3,0.3,0.3,0.8,11.9,10.8,23,3.5,1.4,0.3,0.6,1.2,3.8,0,0,0,1.7,0.3,0.1
"1425",2022,"Keifer Sykes","IND","PG",11,32,134.3,233,28.4,78.3,15,17.8,17.3,41.2,17.3,11.1,37.1,12.4,2.5,2.9,36.3,1.4,15.2,18.5,0.3,1.3,0.8,25.5,2,0.7,13.6,21,74.2,81.4,18.8,1.3,2.5,0.2,0.1,2.4,3,-28.4,0,0,2.3,0.6,0.8
"1426",2022,"DeAndre' Bembry","MIL","SF",19,56,286.6,422,51.1,91.1,23.1,24.6,44.9,76.2,24.3,2.5,14.8,17.2,3.6,14.4,24.7,17.3,49.9,67.2,0.8,2.1,1.4,27.2,20.2,10.3,12.8,46.6,117,97.4,24.7,2.3,1.5,0.4,0.4,2,1.9,-11.1,0,0,2.1,1.2,0.5
"1427",2022,"Petr Cornelie","DEN","PF",0,13,14.5,15,0.8,2.5,13.7,16.5,0.7,1.2,23.5,0.2,1.4,2.1,0.5,0.7,30.9,1.2,1.2,2.4,3.6,3.4,3.5,0.5,0.2,0.2,0.7,1.2,2.4,2.8,17,2,1.8,0.2,0.4,3.3,4.1,1.4,0,0,0.2,0.2,0
"1428",2022,"Gary Payton II","GS","PG",16,71,448.6,514,87.3,141.7,25.4,28,69.6,92.3,31.1,17.7,49.4,14.7,14.4,23.9,24.8,29.7,72.1,101.8,1.1,2.5,1.8,26,39.6,3.7,16.5,54,206.8,152.2,28,3.5,1.3,0.6,0.3,1.7,2.4,75,0.2,0,2.9,1.4,0.4
"1429",2022,"Cat Barber","ATL","PG",0,3,1.2,2,0,0.7,0,0,0,0.7,0,0,0,0,0,0.7,0,0.2,0.3,0.5,1.5,2.9,2.2,0.5,0,0,0.2,0.2,0,1,0,-4.3,11.1,0,0,2.5,3.9,1.9,0,0,0,0.2,0.2
"1430",2022,"PJ Dozier","BOS","PG",0,18,97.7,139,14.8,40.8,15,18.3,3.6,21,17,2.5,19.8,12.9,1.7,2.2,31.7,2.4,20.2,26,0.8,2.6,1.7,11.9,1.9,1,2.2,13.6,40,43.1,19.1,1.8,2,0.3,0.3,1.9,2.6,-37.5,0,0,2.2,1.4,0.7
"1431",2022,"Arnoldas Kulboka","CHA","SF",0,2,0,1,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,-4.4,0,0,0,0,1.4,-4.9,0,0,0,0,0
"1432",2022,"Melvin Frazier Jr.","OKC","SF",0,3,19.8,49,2.2,19.8,11.2,12,2,11.1,18.3,0.2,3.6,0.8,0.8,1.2,29.4,0.8,1.4,2.2,0.7,1.2,0.9,0.2,0.2,0,0.5,1.4,13.2,21,12.9,0.1,0.2,0.1,0,0.9,3.3,-37.9,0,0,4.4,0.7,0.1
"1433",2022,"George King","DAL","SF",0,4,1,3,0,0.8,0,0,0,0.2,0,0,0.7,0,0.2,0.3,20.6,0,0.8,0.8,0,12,2.5,0,0,0,0.2,0.7,0.2,1,1.4,-4.7,0,0,0,2.5,2.8,-11.1,0,0,0,0.2,0
"1434",2022,"Malik Newman","CLE","PG",0,1,1.6,1,0.5,0.8,24.7,24.7,0.5,0.7,30.9,0,0.2,0,0.3,0.3,41.2,0,0.2,0.2,0,2.4,1.2,0.2,0,0,0.2,0,1.4,1,27.5,14.4,12.3,0,0,2.5,16.5,0.2,0,0,1.4,0.2,0.2
"1435",2022,"Justin Tillman","ATL","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1436",2022,"Malcolm Hill","CHI","PG",0,19,58.9,87,4.1,21.4,19,23.8,1.9,2.7,28.3,2.2,14.8,14.9,1.9,2.4,32.4,1.9,4.1,14.4,1,2.1,1.6,1.4,1.2,0.5,0.5,4.1,29.7,24,25.6,2.5,0.8,0.3,0.2,0.8,2.2,-12.8,0,0,1.6,0.8,0.1
"1437",2022,"Paul Watson Jr.","OKC","PG",3,9,34.4,64,2,14.4,14.1,17.7,1,1.5,27.5,1,10.7,3.9,0.2,0.3,20.6,0.5,4.1,11.1,0.3,2.7,1.5,1.4,0.5,0.5,0.7,1.7,12.8,14.8,17.8,1.2,1.2,0.2,0.3,1.7,1.9,-23.1,0,0,1.4,1.2,0.2
"1438",2022,"Jae'Sean Tate","HOU","SF",77,78,759.3,846,149.6,300.3,20.5,22.2,123.6,217.1,23.4,26,83.2,12.9,53.6,75.8,29.1,55.6,117.4,173,1.2,2.6,1.9,91.5,29.7,16.9,57.3,117.8,378.6,333.7,23.4,2.9,2.9,0.3,0.3,2.5,3.3,-167.3,1.2,0,4.9,2.2,1.2
"1439",2022,"Didi Louzada","POR","PG",1,9,27.2,53,2,13.6,15,20,0.5,1.7,12.4,1.5,3.9,16.1,0.3,0.3,41.2,0.8,2,2.9,0.7,1.8,1.2,0.8,0.3,0.3,0.8,2.2,14.4,14,21.2,1.3,0.9,0.1,0.3,2.2,2.2,-33.4,0,0,1.6,0.3,0.1
"1440",2022,"Justin Robinson","DET","PG",0,25,63.5,125,11.5,38.3,12.4,16.4,1.7,13.2,12.9,3.1,25.1,12.2,0.7,1.4,20.6,0.7,2.9,3.6,0.2,1.1,0.6,13.2,1.5,0.2,2.9,11.1,32.1,39.8,16.6,0.9,2.6,0.2,0,2.5,2.7,-50.7,0,0,1.3,0.1,0.5
"1441",2022,"Aric Holman","MIA","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1442",2022,"Daulton Hommes","NO","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1443",2022,"DaQuan Jeffries","MEM","PG",0,3,1,1,0.2,0.3,20.6,20.6,0.2,0.2,41.2,0,0.2,0,0,0,0,0,0.3,0.3,0,10,2,0.2,0,0,0,0.2,0.3,0.3,20.6,1.8,2.4,0,0,0,1.6,-1.2,0,0,0.1,0.1,0.1
"1444",2022,"Jared Harper","NO","PG",0,5,28.2,17,2.4,10.7,22.2,25.3,1.5,2.4,26.5,0.8,2,17.2,0.7,0.7,41.2,0.3,0,0.3,0.9,0,0.4,2.4,0.7,0.2,0.3,0.8,15.2,11.4,27.2,17.3,26.5,0.8,0.4,1.1,12.4,1.2,0,0,3,0.1,0.5
"1445",2022,"Amir Coffey","LAC","PF",30,69,454.2,646,86.9,192,18.7,22.9,47.4,87.3,22.3,39.6,104.6,15.6,41.6,48.2,35.6,10.7,70.5,81.2,0.3,1.9,1.1,51.1,15.7,2.5,18.5,35.8,255,213.2,24.6,2.6,1.9,0.2,0.1,1.4,2.7,-19.8,0.2,0,3.7,1.2,0.7
"1446",2022,"Shaq Buchanan","MEM","PG",0,2,1.3,2,0.2,0.7,10.3,10.3,0.2,0.3,20.6,0,0.3,0,0,0,0,0.2,0.2,0.3,1.8,1.9,1.8,0.3,0.2,0,0.3,0.2,0.3,0.7,10.3,0.4,10.5,0.8,0,13.7,10.4,-0.8,0,0,0.1,0.1,0.1
"1447",2022,"Keljin Blevins","POR","PG",1,31,77.7,144,14,45.7,12.6,16.3,2.2,16.1,13.7,3.6,29.7,12,1,1.9,22.5,2.7,11.9,18.5,0.8,1.6,1.2,3.2,2.2,0.2,2.9,11.9,39.1,47.7,16.9,1.1,1.3,0.3,0,2.2,2.8,-85.7,0,0,1.3,0.6,0.1
"1448",2022,"Tyler Hall","NY","PG",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0
"1449",2022,"Hassani Gravett","ORL","PG",3,8,44.6,70,3.1,15.7,19.5,26,1.2,2,24,1.9,10.7,17.4,0.5,0.7,30.9,0.2,3.4,3.6,0.1,2.1,1.1,3.4,0.8,0.2,1.5,2.2,20.6,16.4,25.8,2.1,2.9,0.2,0.1,3.1,2.1,-0.8,0,0,2.6,0.4,0.4
"1450",2022,"Ahmad Caver","IND","PG",0,1,0.3,0,0.2,0.2,41.2,41.2,0.2,0.2,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,41.2,42.5,0,0,0,0,21.3,0.3,0,0,0.3,0,0
"1451",2022,"Craig Sword","WAS","SG",0,3,2.5,3,0.5,0.7,30.9,30.9,0.5,0.5,41.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0,0.2,1.2,1,0.7,30.9,2.6,1.3,1.8,0,3.4,2,0.2,0,0,0.3,0,0.1
"1452",2022,"Leandro Bolmaro","MIN","SG",2,34,54.4,98,2.9,22.2,13,15.2,2,14.8,13.7,0.8,3.1,11.5,1.9,2.2,34.9,2.7,11.1,17.7,1.2,2.1,1.6,3.6,1,0,2.2,10.7,20.6,24.6,17.3,1.2,1.9,0.2,0,3,2.2,0.5,0,0,0.6,0.5,0.1
"1453",2022,"Vít Krejčí","OKC","SG",8,30,172.5,284,28,68.8,16.8,20.7,14.8,28.4,21.5,13.2,40.4,13.5,3.2,3.7,35.6,3.1,34.2,41.6,0.4,2.1,1.3,23.5,3.2,1.4,11.9,26.8,77,72.8,21.8,1.7,2,0.2,0.2,2.4,2.2,-73.7,0.2,0,2.6,1.4,0.8
"1454",2022,"Elijah Hughes","POR","SG",4,37,105.3,194,19.4,59.3,13.4,17.2,3.7,20.2,18.5,10.3,39.1,10.8,1.2,1.5,32.1,1,21.4,23.9,0.2,2.1,1.1,3.7,2.4,1.4,2.9,16.1,51.9,61,17.6,1.1,1.1,0.2,0.3,1.7,2.6,-94.8,0,0,1.4,0.6,0.1
"1455",2022,"CJ Elleby","POR","SF",28,58,327.1,484,49.9,126.9,16.2,18.7,34.6,75,19,15.2,51.9,12.1,24.7,34.6,29.4,27.2,66.3,93.5,1,2.6,1.8,35.8,14.4,3.2,23.1,47.8,139.7,142.1,20.2,1.9,1.8,0.2,0.3,2.4,2.5,-143.4,0,0,2.4,1.6,0.6
"1456",2022,"Zavier Simpson","OKC","PG",4,4,50.3,72,3.2,21.4,15,15.9,3.1,18.1,16.9,0.2,1.4,2.1,0.8,0.8,41.2,0.3,3.2,3.6,0.2,1.9,1.1,12.4,0.8,0.7,1.7,2.5,18.1,22.3,16.8,1.6,10.4,0.2,0.4,2.6,2.7,-39.1,0,0,4.5,0.9,3.1
"1457",2022,"Ömer Yurtseven","MIA","C",12,56,312.4,290,53.6,101.8,21.7,21.7,53.1,97.2,22.5,0.2,1.9,1.5,15.7,25.1,25.7,35,86.1,121.1,2.4,13.6,4,20.2,2.9,3.4,16.9,34.6,123.2,112.8,22.5,3.4,1.9,0.2,0.5,2.2,3.4,26,1.4,0,2.2,2.2,0.4
"1458",2022,"Myles Powell","PHI","PG",0,11,4,21,0.8,2.9,12.1,14.5,0.7,1.9,15,0.2,1,2.8,0.3,0.3,41.2,0.2,0.8,1,0.4,1.8,1.1,0.5,0.2,0,0.5,1.4,2.2,3,14.9,0.2,1.4,0.2,0,2.4,3.1,-7.4,0,0,0.2,0.1,0
"1459",2022,"Ade Murkey","SAC","PF",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,0,0,0,0
"1460",2022,"Javin DeLaurier","MIL","PF",0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,15.3,3.2,0,0.2,0,0,0.2,0,0,0,3.1,0,2.9,0,0,0,0.7,0,0,0,0.2,0
"1461",2022,"Jon Teske","MEM","C",0,3,1,1,0,0.2,0,0,0,0.2,0,0,0,0,0,0.3,0,0,0.3,0.3,0,11.4,2.3,0.2,0.2,0,0,0.2,0,0.3,0,0.5,2.4,1.1,0,0,1.7,-1.2,0,0,0,0.1,0.1
"1462",2022,"Trevon Scott","CLE","SF",0,2,2.1,2,0.5,1,20.6,20.6,0.5,0.8,24.7,0,0.2,0,0,0,0,0.2,0.2,0.3,1.7,1.6,1.6,0,0.2,0.2,0,0.3,1,1,20.6,3.8,0,0.8,1.3,0,4,0.7,0,0,0.5,0.1,0
"1463",2022,"Jared Butler","UTA","SG",1,42,134.5,148,25.1,62.2,16.6,20.5,13.6,26,21.6,11.5,36.3,13.1,1.9,2.7,28.3,0.8,16.5,18.5,0.3,2,1.2,26,2.9,1.4,13.6,19.4,66.3,65.1,21,2.4,10.7,0.4,0.3,2.9,4,-4.5,0,0,1.6,0.4,0.6
"1464",2022,"Sharife Cooper","ATL","PG",0,13,2.6,16,0.5,2.4,3.6,11.8,0.3,1.4,10.3,0.2,1,2.8,0,0,0,0,0.8,0.8,0,2.4,1.2,0.8,0,0,0.8,0.2,1.2,2.4,10.3,-1.7,2.8,0,0,10.8,3.7,-14.4,0,0,0.1,0.1,0.1
"1465",2022,"Cade Cunningham","DET","SG",64,64,857.3,859,176.7,424.8,17.1,19.4,129.8,275.2,19.4,47,149.6,12.9,58.5,69.2,34.8,23.9,122,145.8,0.5,2.7,1.6,146.7,32.1,17.7,96.4,82.4,459,455.2,20.8,2.8,12,0.3,0.3,3,11.4,-113.3,1.7,0.3,7.2,2.3,2.3
"1466",2022,"Greg Brown III","POR","PF",6,48,207.4,263,33.4,78.3,17.6,19.5,25.5,53.1,19.8,3.2,25.1,12.8,18.1,26.8,27.9,15.7,40,55.6,1.1,2.9,2,14.4,10.7,4.1,14.8,37.1,92.7,90.1,21.2,2.2,1.4,0.3,0.6,2.4,2.9,-99.3,0,0,1.9,1.2,0.3
"1467",2022,"Neemias Queta","SAC","C",0,14,42,49,2.9,15.2,18.9,18.9,2.9,15.2,18.9,0,0,0,1.9,2.7,28.3,2.2,2.9,12.4,2,2.6,2.3,1,0.2,1.4,1,3.1,18.5,18.1,21.1,2.5,1.2,0.1,1,2,3.1,-2.9,0,0,1.3,0.9,0.1
"1468",2022,"Aaron Henry","PHI","SF",0,6,0.9,4,0.2,0.8,3.4,3.4,0.2,0.7,10.3,0,0.2,0,0,0,0,0,0.2,0.2,0,0.8,0.4,0,0,0.3,0.3,0.3,0.3,0.8,3.4,-2.1,0,0,1.3,11.8,2.3,-8.2,0,0,0,0,0
"1469",2022,"Joe Wieskamp","SA","SG",0,30,42.6,84,3.4,23.1,14.7,19.9,1,2.2,19,2.4,17.7,13.4,1.2,2.2,22.2,0.7,1.7,2.4,0.3,0.9,0.6,1.5,0.7,0.5,0.3,2.4,25.1,25.4,20.4,1.5,0.9,0.2,0.2,0.5,2.2,0,0,0,0.8,0.1,0
